date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:05:52	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22d178c4028df3b5a3bb43357c0687dc56%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/afbf5bc031b8c488/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/afbf5bc031b8c488/script.js	(from https://prodesk.in/automated-testing)
22:05:53	53034/53034	---M-Z	200	added ('OK')	application/javascript	etag:%22636fa88cff273a0c3f0ff0a1bc31ce72%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/5b7eb3f0edffc3ae/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/5b7eb3f0edffc3ae/script.js	(from https://prodesk.in/robotic-automation)
22:05:54	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22d6a56813277f4d3d9792f9fd401ecb66%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/277c04edbf5ea98c/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/277c04edbf5ea98c/script.js	(from https://prodesk.in/robotic-automation)
22:05:54	53052/53052	---M-Z	200	added ('OK')	application/javascript	etag:%22a7aa661b20b519cb4e7f0552afbca86e%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/ae36b1752ec6f501/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/ae36b1752ec6f501/script.js	(from https://prodesk.in/enterprise-crm-solutions)
22:05:54	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22edb09fb2d40edadde07a24aaf58e0e40%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/cadb8c3c68e05301/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/cadb8c3c68e05301/script.js	(from https://prodesk.in/enterprise-crm-solutions)
22:05:55	53040/53040	---M-Z	200	added ('OK')	application/javascript	etag:%22ca28ffe571f37d5d388f69745cc875b2%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/606ab95c55fe1ba8/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/606ab95c55fe1ba8/script.js	(from https://prodesk.in/erp-%26-supply-chain)
22:05:56	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22a8696daa229b17da04be2c4c5be50062%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/52cf6c9030c9229/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/52cf6c9030c9229/script.js	(from https://prodesk.in/erp-%26-supply-chain)
22:05:56	53049/53049	---M-Z	200	added ('OK')	application/javascript	etag:%22fdff9a433711b7f96265d9eacc4fb944%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/9e54c753dba96f2f/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/9e54c753dba96f2f/script.js	(from https://prodesk.in/ui%2Fux-design-studio)
22:05:57	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22fc5ddf0be7b129d632365a34c1065369%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/a336293d4ea15cec/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/a336293d4ea15cec/script.js	(from https://prodesk.in/ui%2Fux-design-studio)
22:05:57	53049/53049	---M-Z	200	added ('OK')	application/javascript	etag:%2249f66d0a309f645e1fd5a4692bcf96a4%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/8ccf198205c4ce60/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/8ccf198205c4ce60/script.js	(from https://prodesk.in/e-commerce-%26-retail)
22:05:58	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%2296bc2e8a863368882829800735ca63ab%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/ca6746b29fd53f99/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/ca6746b29fd53f99/script.js	(from https://prodesk.in/e-commerce-%26-retail)
22:05:59	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22b0343a00600d58ee96a0346570726a11%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/18a1b09ab5bc4733/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/18a1b09ab5bc4733/script.js	(from https://prodesk.in/it-infrastructure)
22:05:59	53037/53037	---M-Z	200	added ('OK')	application/javascript	etag:%22b4db3f9fb91fa7e801a25b1d8769c75b%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/70ffee6ca30af843/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/70ffee6ca30af843/script.js	(from https://prodesk.in/it-infrastructure)
22:05:59	53031/53031	---M-Z	200	added ('OK')	application/javascript	etag:%22f8cd2b016c9ac5a964be96cf634bfb8e%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/ffe8ecfc3ebba3ac/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/ffe8ecfc3ebba3ac/script.js	(from https://prodesk.in/digital-marketing)
22:06:00	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22226a02bdc556c2e5b2913a34dac54802%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/6978de47fce03045/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/6978de47fce03045/script.js	(from https://prodesk.in/digital-marketing)
22:06:01	53031/53031	---M-Z	200	added ('OK')	application/javascript	etag:%22e64a64fd25d5623a0aa7fad74f830612%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/abd4d7b6202cfd13/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/abd4d7b6202cfd13/script.js	(from https://prodesk.in/api-integration)
22:06:01	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22d8325b00f6f9055eee62203c9ec9d6fc%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/861db9e5fe8552fc/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/861db9e5fe8552fc/script.js	(from https://prodesk.in/api-integration)
22:06:02	53006/53006	---M-Z	200	added ('OK')	application/javascript	etag:%228ae9024d1c10b3661c919326988bad96%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/a33f0f296ea6db34/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/a33f0f296ea6db34/script.js	(from https://prodesk.in/insights)
22:06:02	67114/67114	---M-Z	200	added ('OK')	application/javascript	etag:%228349831757bff0411b22167465a67cb8%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/d21420516c5ef07f/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/d21420516c5ef07f/script.js	(from https://prodesk.in/insights)
22:06:03	67114/67114	---M-Z	200	added ('OK')	application/javascript	etag:%22fbc3162a119bd1fe4e7b12c490bbf34b%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/4b6e60990f5b1123/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/4b6e60990f5b1123/script.js	(from https://prodesk.in/success-stories-1)
22:06:03	53033/53033	---M-Z	200	added ('OK')	application/javascript	etag:%22dcac92c0ca949a0cde175a8fff8b2419%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/88c6bd7d36eb743f/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/88c6bd7d36eb743f/script.js	(from https://prodesk.in/success-stories-1)
22:06:03	67114/67114	---M-Z	200	added ('OK')	application/javascript	etag:%22b63a6a2637bc809a79f0908f2852d3d9%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/aeb9dd5b1b28a34/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/aeb9dd5b1b28a34/script.js	(from https://prodesk.in/careers)
22:06:04	76128/76128	---M-Z	200	added ('OK')	application/javascript	etag:%22de2c1d97afda563ed423c1481efb256e%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/c5a404191eff1c9e/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/c5a404191eff1c9e/script.js	(from https://prodesk.in/careers)
22:06:05	67113/67113	---M-Z	200	added ('OK')	application/javascript	etag:%22f6881bad32aeae007b3023e29b4cf8cb%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/8c7f2f51a0d1b63b/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/8c7f2f51a0d1b63b/script.js	(from https://prodesk.in/contact)
22:06:06	85882/85882	---M-Z	200	added ('OK')	application/javascript	etag:%2213446b0385f41324c4067c7a612bed2b%22	http://img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/4eebcdb2febeff90/script.js	C:/My%20Web%20Sites/clone/img1.wsimg.com/blobby/go/83d5de90-a5eb-47d5-a7bd-5cd38cd4c0e1/gpub/4eebcdb2febeff90/script.js	(from https://prodesk.in/contact)
